Segment Histogram:
36671740 36671745 5.48
36673665 36673670 5.48
36673860 36673910 10.21
36674104 36674123 5.34
36675844 36675845 5.39
36676072 36676098 5.78
36676436 36676450 6.46
36680684 36680716 7.40
36681731 36681751 6.08
36682021 36682048 5.56
36683429 36683430 5.39
36683561 36683575 5.50
36684962 36684963 5.39
36686249 36686258 5.57
36688859 36688881 5.73
36689174 36689180 5.27
36689808 36689813 5.48
36690142 36690210 7.28
36692020 36692023 5.91
36692797 36692820 6.38
36693967 36693993 5.73
36694316 36694343 5.53
36697679 36697692 5.67
36698386 36698401 5.30
36699076 36699094 5.59
36699409 36699422 8.58
36701064 36701115 6.07
36702061 36702075 6.47
36704016 36704022 5.27
36704154 36704155 6.39
36705121 36705141 5.11
36705857 36705882 5.10
36707840 36707855 6.19
36709198 36709219 5.90
36710775 36710778 5.91
36710996 36711023 7.47
36711417 36711432 5.25
36713060 36713069 8.49
36714135 36714138 5.91
36715804 36715821 8.72
36716450 36716455 5.53
36716935 36716968 5.24
36718513 36718570 13.67
36718717 36718744 6.52
36720393 36720439 6.16
36722089 36722145 11.83
36725235 36725282 5.04
36726411 36726468 5.70
36728642 36728712 7.67
36731082 36731116 8.92
36731512 36731525 5.68
36731818 36731832 6.41
36733132 36733149 5.68
36733541 36733545 5.70
36735527 36735563 5.59
36737543 36737561 5.56
36738481 36738525 5.73
36738974 36739029 8.08
36739660 36739666 6.22
36739934 36739935 5.39
36740816 36740906 10.27
36746415 36746416 5.39
36747739 36747748 5.57
36748729 36748759 5.82
36750037 36750065 5.40
36751185 36751190 5.48
36751250 36751297 5.04
36752538 36752543 5.48
36754408 36754491 5.92
36755728 36755766 11.88
36757943 36757980 5.23
36758824 36758838 5.45
36759073 36759074 5.39
36760093 36760098 6.44
36760390 36760394 5.70
36761111 36761155 6.67
36762392 36762393 5.39
36763905 36763967 6.57
36764053 36764060 5.05
36765637 36765648 6.15
36766171 36766178 5.06
36767789 36767793 6.70
36768547 36768556 6.58
36769678 36769693 5.20
36770325 36770384 5.40
36770550 36770556 5.27
36771626 36771632 6.22
36771701 36771746 8.46
36773694 36773717 6.47
36773770 36773784 5.50
36775487 36775492 5.48
36776469 36776516 5.12
36779384 36779424 8.59
36779878 36779886 8.71
36781362 36781380 6.50
36781880 36781913 6.14
36782465 36782477 6.84
36784441 36784442 5.39
36784504 36784565 5.84
36784875 36784888 6.67
36785298 36785324 6.79
36785515 36785547 5.36
36787972 36787994 8.52
36788327 36788374 9.89
36789382 36789414 15.22
36792178 36792256 6.90
36797120 36797132 8.80
36797351 36797380 7.01
36800149 36800154 5.48
36800601 36800636 5.70
36801099 36801100 5.39
36801327 36801329 5.17
36801416 36801427 5.14
36803311 36803339 5.31
36803876 36803932 7.92
36805700 36805711 7.15
36805950 36805963 5.63
36806144 36806165 5.95
36806469 36806516 7.95
36806586 36806605 5.34
36808181 36808187 5.27
36810807 36810826 7.29
36811482 36811542 8.05
36811698 36811711 5.67
36814486 36814495 6.53
36816327 36816379 5.87
36817241 36817243 5.17
36822206 36822208 6.13
36823271 36823278 8.96
36823355 36823384 5.10
36823418 36823430 5.90
36824704 36824706 5.17
36824872 36824910 8.11
36826305 36826319 6.46
36829240 36829246 5.27
36829289 36829308 5.42
36829909 36829922 5.72
36830114 36830140 6.70
36830443 36830454 5.14
36833896 36833963 9.62
36833993 36834001 5.84
36834295 36834347 5.86
36836663 36836668 5.48
36839863 36839928 9.85
36840136 36840168 5.36
36843399 36843426 9.43
36843938 36843939 5.39
36846349 36846358 6.58
36847083 36847084 5.39
36847372 36847374 5.17
36848017 36848045 6.25
36848463 36848477 5.45
36848673 36848683 8.27
36849807 36849809 5.17
36849875 36849895 5.08
36850325 36850344 6.28
36850618 36850743 6.41
36851271 36851287 6.02
36851395 36851425 5.79
36853591 36853621 6.88
36853860 36853920 7.05
36855225 36855231 6.23
36855612 36855623 5.14
36855990 36856086 7.98
36857115 36857135 6.15
36857682 36857704 5.55
36859437 36859460 6.39
36862409 36862433 8.22
36863292 36863297 5.45
36863832 36863856 6.17
36866041 36866070 5.10
36866586 36866594 5.79
36867683 36867693 5.41
36869899 36869908 6.58
36869978 36869992 5.46
36870504 36870506 5.17
36870673 36870710 6.27
36870979 36871047 6.32
36873519 36873526 5.06
36875427 36875434 7.97
36875738 36875763 5.96
36876249 36876259 5.36
36876800 36876816 5.07
36877986 36878002 5.02
36878311 36878313 5.17
36880006 36880025 6.25
36882389 36882435 5.16
36882978 36882986 5.75
36883256 36883276 6.08
36884458 36884535 12.22
36884962 36884977 6.19
36885861 36885898 8.23
36886534 36886542 5.79
36890468 36890491 5.39
36890978 36890981 6.87
36893437 36893440 5.91
36894082 36894098 6.02
36894269 36894307 7.01
36895296 36895298 5.17
36897126 36897128 5.17
36898492 36898496 6.70
36898949 36898964 7.20
36899272 36899277 5.48
36902319 36902392 5.11
36902912 36902918 5.31
36904032 36904045 5.63
36904785 36904791 6.22
36905705 36905713 6.79
36907641 36907663 5.60
36907819 36907842 5.42
36909181 36909191 6.31
36911008 36911024 5.07
36911476 36911516 5.59
36912678 36912687 5.57
36913176 36913200 7.12
36913406 36913452 9.16
36914401 36914402 5.39
36914667 36914680 7.63
36915908 36915955 5.04
36916106 36916111 5.53
36916527 36916592 5.84
36917094 36917121 11.39
36917810 36917838 5.26
36918122 36918143 5.87
36919367 36919395 5.21
36920736 36920766 5.88
36922545 36922568 5.39
36922862 36922879 5.81
36923643 36923700 5.70
36925215 36925229 6.42
36925369 36925370 5.39
36925596 36925607 7.10
36925863 36925880 6.76
36926824 36926830 5.31
36927797 36927836 5.81
36929046 36929055 5.57
36929601 36929648 6.95
36929851 36929871 5.16
36930371 36930380 8.44
36931971 36931977 5.31
36933383 36933413 8.79
36934174 36934196 6.64
36936298 36936358 7.01
36936557 36936572 7.24
36937491 36937498 5.05
36937611 36937626 5.20
36938903 36938922 6.34
36939886 36939922 6.55
36940248 36940327 8.77
36942656 36942675 5.29
36943268 36943347 9.65
36944630 36944693 8.37
36947049 36947062 6.67
36948803 36948809 5.27
36949975 36949989 6.41
36952067 36952148 5.30
36953889 36953930 5.42
36955095 36955141 12.06
36957074 36957137 7.40
36957546 36957574 5.26
36957805 36957812 6.07
36958562 36958570 5.79
36958722 36958728 7.18
36959035 36959039 5.75
36960731 36960741 8.32
36962708 36962743 5.66
36963577 36963579 5.17
36963695 36963710 6.24
36966916 36966933 7.68
36968317 36968325 7.80
36969014 36969023 6.53
36972731 36972733 6.13
36973244 36973256 5.88
36973844 36973857 5.72
36974073 36974077 6.65
36976208 36976223 6.19
36976953 36976966 6.62
36977066 36977117 8.08
36977915 36977948 5.18
36980345 36980382 5.28
36980479 36980508 7.04
36981222 36981224 5.17
36982260 36982262 5.17
36982860 36982876 5.02
36983241 36983331 7.28
36984125 36984144 7.29
36985189 36985194 5.48
36985455 36985457 5.17
36985831 36985840 5.57
36985986 36986026 8.45
36988425 36988452 7.49
36988620 36988723 8.51
36989126 36989149 6.34
36989929 36989947 5.51
36992016 36992022 5.27
36992263 36992268 5.48
36993823 36993853 6.89
36995052 36995108 5.01
36995410 36995443 7.09
36996297 36996311 5.46
36996607 36996608 5.39
36996787 36996821 5.96
36997314 36997321 5.05
36997502 36997515 6.67
36998801 36998824 6.38
37001134 37001186 6.94
37003352 37003417 11.72
37003866 37003941 11.46
37004099 37004113 7.41
37004781 37004855 10.98
37006430 37006444 8.37
37006598 37006632 6.92
37007193 37007198 5.48
37007299 37007327 5.26
37007522 37007540 5.59
37007741 37007749 5.75
37008678 37008736 5.48
37008959 37008989 8.84
37009092 37009120 7.17
37009770 37009784 5.46
37010274 37010332 8.52
37010745 37010746 5.39
37011600 37011667 6.46
37012390 37012406 5.98
37013592 37013610 5.56
37014464 37014481 5.82
37015351 37015386 6.80
37016427 37016462 10.66
37017293 37017303 5.36
37018366 37018367 5.39
37018922 37019008 7.14
37020546 37020552 6.27
37021365 37021372 7.01
37021517 37021562 6.56
37023437 37023444 6.96
37024409 37024410 5.39
37025653 37025664 7.10
37026186 37026238 10.73
37026533 37026590 5.79
37027205 37027223 5.54
37028746 37028775 7.09
37030374 37030421 5.08
37030773 37030806 5.18
37033317 37033376 5.40
37034536 37034543 6.01
37036558 37036647 7.58
37037117 37037118 5.39
37037652 37037674 6.69
37038608 37038637 6.04
37039067 37039091 5.25
37039265 37039310 5.47
37039710 37039717 7.01
37040250 37040304 5.44
37042134 37042177 7.89
37042962 37042989 5.53
37043165 37043187 6.73
37043468 37043471 5.91
37044811 37044817 6.22
37046362 37046414 7.83
37046873 37046883 5.36
37050313 37050424 7.58
37050871 37050877 5.28
37051466 37051501 7.67
37051581 37051648 8.42
37053858 37053862 9.60
37055533 37055536 5.91
37055672 37055699 5.53
37056001 37056014 6.67
37056431 37056434 5.91
37057603 37057619 5.99
37058101 37058121 5.08
37058327 37058330 6.87
37059181 37059183 5.17
37060726 37060735 5.57
37061145 37061159 5.45
37062858 37062863 5.48
37063382 37063389 6.01
37063437 37063438 5.39
37064169 37064210 6.32
37064979 37065022 7.88
37065237 37065239 5.17
37065587 37065642 8.19
37067611 37067669 11.39
37070135 37070163 7.22
37070454 37070467 6.67
37071062 37071066 5.70
37071424 37071442 5.46
37071775 37071776 5.39
37071808 37071845 5.23
37072371 37072383 6.89
37075534 37075544 6.36
37075831 37075832 5.39
37076449 37076464 5.20
37077541 37077553 5.93
37077649 37077711 5.70
37078055 37078066 5.14
37079004 37079039 7.61
37079695 37079742 5.04
37079924 37079952 7.27
37080104 37080128 8.12
37081001 37081039 7.92
37081194 37081199 5.53
37081372 37081382 6.33
37081539 37081558 8.26
37082271 37082280 5.54
37082561 37082572 7.10
37086734 37086807 9.13
37087003 37087049 5.25
37087231 37087244 6.62
37088043 37088044 5.39
37090728 37090754 6.69
37091503 37091544 6.41
37091809 37091813 5.70
37092995 37093012 5.77
37093299 37093300 5.39
37093463 37093498 7.61
37093716 37093719 6.92
37094324 37094332 5.79
37094811 37094812 5.39
37095019 37095036 5.77
37095385 37095386 5.39
37096168 37096187 5.24
37096456 37096476 7.07
37096950 37096976 6.75
37100238 37100263 5.00
37101645 37101659 8.32
37102356 37102372 7.95
37102779 37102786 5.05
37104496 37104539 5.95
37105011 37105023 5.88
37106004 37106093 7.61
37106579 37106593 6.41
37106779 37106801 5.64
37109174 37109226 5.97
37110479 37110534 10.22
37112889 37112890 5.39
37113263 37113277 5.42
37113830 37113833 5.91
37114382 37114448 6.67
37115082 37115090 5.84
37116361 37116367 5.27
37116491 37116493 5.17
37117631 37117637 5.27
37119189 37119197 5.79
37119804 37119880 9.38
37121074 37121094 5.08
37121179 37121193 7.45
37122096 37122131 7.66
37123378 37123392 5.50
37123562 37123616 5.39
37127153 37127167 5.45
37128189 37128206 6.76
37128300 37128310 7.32
37130383 37130386 5.91
37130466 37130485 5.34
37131767 37131803 6.50
37132188 37132191 6.92
37132797 37132818 5.87
37133028 37133052 9.03
37135566 37135567 5.39
37135860 37135948 8.61
37136035 37136036 5.39
37137985 37137995 6.31
37138330 37138394 5.24
37138744 37138772 6.25
37138876 37138887 5.14
37142026 37142028 5.17
37144005 37144007 5.17
37144522 37144543 9.68
37146118 37146147 8.01
37146216 37146217 5.39
37146520 37146524 6.70
37147965 37147970 5.53
37148835 37148849 5.50
37149885 37149918 6.18
37153342 37153348 5.27
37155751 37155763 6.84
37157146 37157147 5.39
37160292 37160327 7.66
37161696 37161735 5.81
37161873 37161880 5.05
37165437 37165459 7.55
37166083 37166089 6.22
37166348 37166349 5.39
37167791 37167809 5.51
37168859 37168870 5.14
37169019 37169057 6.01
37170266 37170315 7.52
37171263 37171304 5.33
37173780 37173800 6.12
37174401 37174420 6.33
37175219 37175265 6.20
37175642 37175647 5.48
37176908 37176915 6.01
37177671 37177705 5.92
37180186 37180219 5.19
37184086 37184087 5.39
37184646 37184654 5.85
37188266 37188307 6.32
37188978 37188984 6.22
37189509 37189525 5.03
37189711 37189740 5.10
37192219 37192238 6.33
37194801 37194803 6.13
37196152 37196156 5.70
37198468 37198474 6.22
37200306 37200308 5.17
37203026 37203076 6.35
37203213 37203219 6.22
37203908 37203962 5.47
37204014 37204039 5.95
37204356 37204374 5.59
37208644 37208658 6.41
37209049 37209060 6.10
37210940 37210954 5.50
37213798 37213828 7.88
37214078 37214129 10.11
37214616 37214640 7.23
37216318 37216321 5.96
37216560 37216570 6.31
37218224 37218236 5.88
37218366 37218413 9.94
37220080 37220114 7.96
37220539 37220542 5.91
37222275 37222276 5.39
37223157 37223164 7.01
37227670 37227678 6.79
37228039 37228050 6.10
37228141 37228166 5.91
37230048 37230053 5.48
37232341 37232344 5.96
37233051 37233074 7.33
37233457 37233508 6.20
37234284 37234300 6.98
37234641 37234642 5.39
37235114 37235119 7.44
37236246 37236269 6.34
37236777 37236780 6.92
37236891 37236957 6.67
37237085 37237143 9.44
37237992 37238005 5.73
37238317 37238319 5.17
37238436 37238496 7.11
37240614 37240625 5.19
37241079 37241112 5.18
37241211 37241264 5.65
37242950 37242989 6.80
37245780 37245802 7.60
37246425 37246449 5.31
37247704 37247715 5.06
37248898 37248903 5.48
37249089 37249104 6.19
37250549 37250577 6.25
37252371 37252389 6.51
37253997 37254026 5.13
37255542 37255560 5.59
37256866 37256924 6.44
37261142 37261170 5.31
37263792 37263821 5.14
37264265 37264280 7.15
37267815 37267869 5.58
37268433 37268439 5.27
37268768 37268773 5.48
37271056 37271092 5.40
37271142 37271153 8.01
37272870 37272917 8.00
37274172 37274177 5.53
37274531 37274560 6.09
37275632 37275646 5.46
37275815 37275876 7.94
37276066 37276068 6.18
37276254 37276265 5.20
37277335 37277365 6.79
37277680 37277697 5.72
37277780 37277787 6.01
37280097 37280177 6.52
37282035 37282041 6.22
37284873 37284884 5.15
37285573 37285613 7.59
37288771 37288787 5.98
37289191 37289211 5.03
37289884 37289908 5.21
37290108 37290123 10.11
37290168 37290169 5.39
37291925 37291933 6.75
37292293 37292305 7.84
37292707 37292728 5.85
37293070 37293094 6.22
37294636 37294667 8.52
37295916 37295947 5.62
37296566 37296568 6.18
37297042 37297070 7.32
37297313 37297333 6.07
37298192 37298203 5.19
37298911 37298915 8.66
37300413 37300422 5.57
37302642 37302661 5.39
37303529 37303534 6.44
37304001 37304021 5.17
37304982 37305020 6.02
37306189 37306202 5.67
37308062 37308082 7.07
37309264 37309297 6.18
37309903 37309911 6.75
37311412 37311438 5.65
37314768 37314797 5.13
37317101 37317163 5.74
37317317 37317323 6.27
37318834 37318909 6.77
37319526 37319564 8.93
37319788 37319793 7.44
37321569 37321656 12.00
37321702 37321708 6.22
37322545 37322598 5.56
37323421 37323423 5.17
37323949 37323960 5.19
37324745 37324746 5.39
37324849 37324874 5.99
37325382 37325397 6.19
37327993 37328001 5.79
37329249 37329265 7.94
37330051 37330090 5.81
37330138 37330146 6.79
37330294 37330316 5.60
37330920 37330946 6.70
37335659 37335683 7.12
37337353 37337370 5.76
37338002 37338007 6.44
37339151 37339152 5.39
37339367 37339369 5.17
37339949 37339978 5.05
37342525 37342575 5.44
37343517 37343522 6.49
37343849 37343907 5.58
37345986 37346010 5.22
37349264 37349279 5.20
37351810 37351847 7.27
37353600 37353639 6.81
37354038 37354053 5.25
37355949 37355954 5.53
37356640 37356644 5.70
37356752 37356777 5.99
37357843 37357853 6.31
37358605 37358607 5.17
37359218 37359255 7.23
37359400 37359436 7.44
37359603 37359606 5.96
37360992 37361035 5.89
37362274 37362301 6.39
37365607 37365632 9.77
37365781 37365819 7.01
37366347 37366417 6.80
37366636 37366648 5.93
37366915 37366921 6.27
37367789 37367875 8.23
37368023 37368026 6.92
37369836 37369850 8.37
37370869 37370889 6.07
37372507 37372540 6.18
37375620 37375627 5.05
37376261 37376281 7.07
37376805 37376823 5.56
37377261 37377273 6.89
37377588 37377589 5.39
37378116 37378145 5.05
37378965 37379024 5.30
37379651 37379673 6.61
37379860 37379883 7.43
37380142 37380170 6.27
37380402 37380415 6.62
37381130 37381141 6.10
37383694 37383764 5.94
37384514 37384516 6.13
37384621 37384685 15.91
37385898 37385927 6.09
37386157 37386184 5.51
37387006 37387035 5.05
37388327 37388404 6.26
37389041 37389066 5.04
37389218 37389229 6.10
37389358 37389364 5.23
37394659 37394688 7.01
37395179 37395280 10.77
37399493 37399503 6.36
37400030 37400074 7.64
37401490 37401528 12.85
37403979 37404014 6.80
37404521 37404531 6.31
37404659 37404698 5.90
37405219 37405225 5.27
37405560 37405563 5.91
37407030 37407042 6.84
37407997 37408011 6.41
37409337 37409388 8.03
37412327 37412338 9.10
37413549 37413586 8.18
37414768 37414778 5.36
37414835 37414884 7.57
37415098 37415100 5.17
37415615 37415680 5.97
37415943 37415976 7.09
37418697 37418712 8.10
37419181 37419189 5.79
37420655 37420661 5.27
37423897 37423902 6.49
37424424 37424456 6.26
37424615 37424626 5.19
37426898 37426923 5.00
37429465 37429466 5.39
37430291 37430299 5.84
37432304 37432316 5.88
37433443 37433501 5.53
37435418 37435429 6.11
37437125 37437154 6.09
37437631 37437706 5.73
37437790 37437810 6.13
37439759 37439761 6.13
37441105 37441110 6.49
37441704 37441749 6.37
37442509 37442511 6.18
37443820 37443845 6.95
37444222 37444241 5.29
37444339 37444386 7.95
37447438 37447439 5.39
37448502 37448507 5.49
37448588 37448601 6.62
37448775 37448803 6.25
37448970 37448971 5.39
37450085 37450100 5.28
37450264 37450279 7.20
37451208 37451240 6.36
37453339 37453345 5.27
37453725 37453729 6.65
37453813 37453815 5.17
37453929 37453953 6.16
37454126 37454133 5.01
37454646 37454738 10.79
37456619 37456624 6.49
37457519 37457621 9.46
37460980 37460990 5.41
37461274 37461283 6.53
37464149 37464157 5.79
37464991 37464993 5.17
37466267 37466284 7.72
37466512 37466534 5.64
37467505 37467542 5.18
37467664 37467698 5.02
37467830 37467839 5.59
37469224 37469236 5.88
37469595 37469599 5.70
37470293 37470365 6.33
37472126 37472159 5.14
37472249 37472311 9.53
37472927 37472931 5.70
37475133 37475164 7.58
37475580 37475661 10.25
37475977 37475988 8.11
37476064 37476066 5.17
37476161 37476174 5.68
37477444 37477478 5.02
37477752 37477772 5.16
37477930 37477947 5.86
37478211 37478216 5.48
37478874 37478893 6.30
37479204 37479233 8.10
37480618 37480627 6.58
37480673 37480680 5.05
37481159 37481183 5.17
37482879 37482899 6.13
37483004 37483024 5.13
37483780 37483811 5.66
37485065 37485066 5.39
37485857 37485894 7.18
37487076 37487115 6.76
37488392 37488397 5.48
37495105 37495110 6.44
37496067 37496119 8.77
37501020 37501042 5.64
37502320 37502324 5.70
37502664 37502668 6.70
37503696 37503710 11.27
37503873 37503885 5.93
37504045 37504046 5.39
37504307 37504322 5.25
37504382 37504385 5.96
37504661 37504669 8.71
37507097 37507117 5.13
37508088 37508106 6.50
37508175 37508213 7.06
37511495 37511565 5.81
