Segment Histogram:
61531472 61531488 6.93
61533061 61533119 6.57
61533696 61533821 5.68
61534439 61534503 10.02
61537112 61537119 5.06
61539010 61539055 6.37
61539191 61539198 6.01
61539771 61539775 6.70
61540981 61541023 7.15
61544102 61544130 5.26
61544562 61544566 5.70
61549046 61549048 5.17
61550078 61550105 6.53
61554747 61554807 5.15
61557807 61557830 10.25
61558464 61558489 5.00
61560321 61560336 5.24
61560830 61560836 6.22
61561935 61562041 5.59
61562440 61562510 8.82
61562551 61562580 5.10
61562612 61562618 9.17
61563739 61563768 8.06
61563864 61563870 5.27
61566031 61566056 5.96
61567330 61567336 6.22
61569861 61569889 5.31
61570071 61570079 6.75
61570649 61570660 5.11
61570691 61570701 5.37
61571315 61571347 5.36
61572106 61572112 5.28
61572799 61572807 5.85
61573618 61573639 5.82
61575528 61575586 6.47
61575883 61575895 5.98
61577068 61577105 5.28
61577166 61577218 5.92
61577262 61577423 5.39
61577671 61577706 5.62
61582017 61582050 10.96
61583695 61583706 8.07
61584090 61584099 5.68
61584211 61584231 8.09
61584568 61584607 5.71
61586345 61586357 6.84
61586396 61586470 5.99
61587054 61587075 6.81
61589658 61589663 5.48
61590304 61590458 10.76
61590849 61590881 5.40
61591725 61591745 5.08
61595263 61595287 5.17
61595699 61595740 5.42
61597236 61597263 5.62
61598576 61598577 5.39
61598644 61598695 5.13
61599062 61599066 6.70
61600277 61600292 5.20
61601044 61601158 9.84
61601237 61601282 5.47
61601443 61601580 8.65
61601658 61601682 5.17
61602895 61602897 6.13
61603709 61603790 11.18
61604930 61605005 5.64
61606909 61606932 5.39
61608822 61608829 5.01
61609384 61609434 6.38
61611277 61611305 8.23
61616263 61616296 7.10
61616703 61616719 7.94
61617499 61617533 5.93
61617994 61617999 5.48
61620590 61620591 5.39
61620647 61620830 11.38
61620897 61620916 6.28
61621439 61621462 5.39
61621735 61621772 5.23
61622161 61622203 5.21
61623380 61623385 5.49
61624044 61624084 5.59
61625414 61625450 5.40
61627876 61627877 5.39
61628044 61628055 5.11
61628465 61628504 9.62
61628680 61628691 6.11
61630106 61630137 5.57
61633260 61633283 5.39
61634689 61634721 9.31
61634786 61634810 7.12
61635737 61635741 5.70
61635840 61635864 6.27
61640305 61640314 8.49
61641347 61641366 7.24
61641739 61641772 6.14
61642159 61642223 5.14
61643676 61643705 5.05
61643816 61643832 5.03
61644088 61644121 5.14
61646994 61647064 5.98
61651214 61651272 5.58
61652670 61652689 5.29
61653134 61653138 5.70
61654371 61654436 6.97
61658776 61658783 5.11
61659485 61659500 6.19
61659812 61659929 11.13
61660306 61660320 9.41
61660376 61660384 5.79
61660919 61660930 5.15
61663467 61663511 9.64
61665253 61665295 5.11
61666446 61666448 7.13
61667382 61667387 6.44
61668122 61668144 7.56
61669023 61669053 6.84
61671739 61671780 7.33
61672651 61672652 5.39
61674456 61674457 5.39
61674517 61674519 5.17
61676426 61676444 5.51
61679610 61679632 6.70
61680729 61680736 5.11
61684231 61684233 5.17
61685841 61685870 5.13
61686702 61686722 5.08
61686863 61686864 5.39
61687149 61687153 5.70
61689834 61689921 6.06
61690403 61690426 7.33
61691452 61691485 6.13
61693367 61693429 6.58
61693580 61693652 5.43
61694125 61694149 5.17
61699278 61699355 9.16
61700776 61700809 9.10
61703222 61703259 7.29
61704260 61704276 5.99
61706610 61706661 8.08
61707127 61707202 5.78
61707462 61707618 7.37
61708571 61708573 5.17
61708615 61708678 10.32
61708776 61708816 6.59
61709626 61709644 10.37
61710234 61710249 5.25
61710386 61710443 6.80
61710846 61710869 6.34
61713726 61713773 5.04
61713821 61713873 6.87
61714323 61714350 5.53
61715460 61715488 5.31
61715627 61715660 5.19
61716663 61716715 5.87
61722279 61722320 8.23
61725372 61725413 5.37
61725544 61725578 5.92
61727626 61727663 5.23
61729503 61729523 5.08
61731213 61731232 5.34
61731589 61731594 5.54
61732974 61732979 5.48
61733128 61733153 5.00
61733211 61733365 9.87
61733964 61733999 6.66
61734865 61734885 5.17
61735837 61735905 9.19
61736199 61736205 5.27
61740128 61740142 6.41
61741656 61741708 6.82
61743014 61743051 8.23
61743126 61743159 6.19
61745003 61745039 5.50
61745419 61745465 8.11
61746415 61746454 8.76
61748042 61748107 5.92
61748267 61748301 6.02
61748463 61748514 5.13
61748598 61748605 5.05
61748884 61748959 8.64
61749858 61749865 5.06
61751378 61751393 11.06
61756569 61756651 5.08
61757435 61757455 5.13
61757593 61757629 8.36
61758674 61758734 5.18
61759202 61759211 6.53
61761361 61761399 5.07
61761677 61761707 8.75
61764692 61764730 5.97
61765027 61765058 5.62
61767537 61767543 6.22
61769071 61769099 8.25
61769412 61769427 5.24
61769556 61769642 5.18
61771470 61771486 17.68
61773166 61773171 5.48
61775194 61775205 6.10
61775713 61775724 7.07
61777350 61777355 6.44
61777631 61777672 5.41
61777784 61777791 7.01
61779848 61779870 5.64
61780071 61780094 5.42
61780916 61780940 6.17
61782279 61782315 5.48
61782556 61782696 7.15
61784260 61784439 13.03
61784889 61784893 10.56
61785278 61785280 5.17
61785325 61785380 5.17
61785630 61785656 10.65
61785746 61785790 5.73
61785860 61785902 6.21
61786468 61786554 13.83
61786615 61786702 8.02
61788331 61788341 5.37
61788688 61788706 7.46
61792506 61792525 5.33
61793233 61793247 6.42
61794037 61794084 5.90
61795144 61795184 7.60
61795858 61795883 6.04
61798109 61798141 5.31
61798306 61798324 5.56
61800366 61800374 5.79
61802499 61802763 30.36
61803932 61804020 7.79
61804710 61804773 11.36
61805210 61805228 10.47
61805462 61805501 5.81
61805654 61805692 6.07
61805850 61805865 11.07
61805961 61805995 9.74
61806818 61806870 5.97
61808610 61808642 5.44
61808765 61808827 8.49
61810291 61810324 5.18
61811023 61811067 10.55
61812073 61812091 6.50
61813188 61813190 5.17
61813664 61813706 10.07
61813838 61813845 6.07
61815912 61815954 5.16
61816025 61816088 6.46
61816826 61816850 7.18
61817348 61817370 7.60
61817803 61817829 5.69
61820042 61820092 7.29
61822097 61822102 5.48
61822200 61822208 9.70
61822541 61822597 6.97
61822695 61822718 8.29
61823899 61823933 6.88
61826249 61826288 5.85
61826743 61826749 5.27
61828753 61828769 5.03
61829750 61829754 5.70
61831296 61831316 5.03
61831454 61831488 5.93
61831721 61831729 5.79
61832093 61832140 9.85
61832409 61832411 5.17
61833642 61833647 11.35
61833978 61833988 5.37
61834454 61834505 5.13
61835573 61835595 6.65
61835823 61835842 5.33
61836396 61836405 5.57
61837294 61837346 7.91
61838876 61838894 6.51
61840957 61840979 5.60
61841299 61841316 6.76
61841894 61841898 5.70
61842267 61842297 6.83
61842378 61842415 6.24
61842509 61842525 5.08
61843788 61843850 5.66
61844654 61844736 5.08
61845503 61845508 5.48
61847140 61847187 5.04
61849213 61849348 5.36
61849442 61849448 5.23
61851960 61852061 5.81
61852263 61852315 9.79
61853447 61853493 6.34
61854932 61854964 6.40
61856724 61856761 6.24
61863540 61863573 5.19
61864524 61864529 5.48
61865690 61865744 14.21
61865850 61865926 5.52
61866220 61866259 7.67
61866527 61866550 6.34
61866652 61866671 6.28
61867209 61867244 5.75
61869854 61869867 5.72
61870284 61870315 7.52
61870590 61870622 5.44
61871338 61871365 6.43
61871814 61871828 12.29
61875739 61875762 6.39
61876285 61876292 5.10
61878064 61878120 9.82
61878202 61878222 5.08
61878335 61878348 5.73
61878717 61878732 5.20
61879800 61879856 5.96
61880126 61880128 6.18
61881443 61881450 6.05
61886919 61886922 5.91
61887005 61887041 6.50
61889260 61889311 7.14
61890706 61890749 5.85
61891263 61891281 6.55
61894107 61894223 8.40
61894878 61894901 7.30
61895985 61896014 6.05
61896415 61896425 5.42
61896472 61896473 5.39
61896667 61896683 5.07
61900813 61900832 5.34
61900973 61901052 8.68
61903026 61903064 6.97
61903378 61903429 5.18
61905470 61905475 5.48
61905789 61905827 6.12
61905896 61905947 9.04
61908032 61908045 7.63
61908983 61909002 7.29
61912833 61912840 5.01
61913584 61913617 5.19
61914924 61914929 5.49
61916100 61916109 6.58
61917498 61917525 5.61
61919071 61919126 6.17
61920368 61920484 7.39
61920831 61920856 6.95
61928405 61928443 7.92
61928856 61928871 8.19
61929622 61929655 9.10
61930927 61930970 5.80
61931337 61931358 6.86
61932202 61932217 11.06
61935545 61935585 6.64
61936701 61936730 5.14
61938601 61938653 7.86
61940962 61940999 9.09
61942556 61942570 6.42
61942672 61942704 8.40
61943056 61943129 11.10
61943565 61943581 7.89
61944794 61944881 6.06
61945102 61945118 5.98
61945319 61945326 5.01
61945437 61945477 8.49
61945579 61945647 6.29
61947992 61948016 6.22
61949991 61949998 6.05
61950349 61950381 5.36
61956880 61956908 5.21
61957284 61957308 5.22
61957802 61957857 6.23
61957923 61957967 5.73
61959269 61959311 5.11
61960086 61960122 6.55
61960266 61960332 20.40
61961999 61962040 5.37
61962636 61962655 5.33
61963500 61963518 7.52
61966604 61966641 5.33
61968154 61968185 5.62
61969289 61969317 6.32
61970486 61970587 7.82
61971135 61971153 6.51
61971811 61971873 6.63
61972765 61972767 6.13
61973140 61973187 5.13
61973283 61973307 8.12
61973402 61973421 6.20
61973505 61973539 5.93
61976827 61976878 6.04
61978822 61978827 6.44
61980278 61980300 6.68
61980532 61980538 6.33
61980752 61980842 5.44
61981344 61981347 5.91
61982131 61982236 5.94
61982275 61982326 6.18
61988758 61988771 6.62
61991279 61991317 6.02
61991926 61991939 7.63
61993656 61993716 7.97
61994261 61994291 8.69
61995108 61995122 5.46
61996085 61996093 5.79
61997911 61998029 10.92
61998830 61998897 8.42
61999097 61999112 7.20
61999451 61999601 6.89
62000166 62000182 5.07
62000480 62000642 8.04
62001845 62001874 10.02
62002095 62002123 6.22
62002367 62002391 5.22
62002571 62002676 9.86
62007020 62007033 5.68
62008155 62008163 10.65
62008387 62008407 5.13
62008712 62008725 5.72
62013291 62013303 6.84
62013597 62013615 7.46
62015023 62015024 5.39
62015975 62015981 7.18
62016175 62016201 5.69
62016229 62016236 5.05
62016892 62016998 5.79
62017129 62017156 5.57
62017502 62017517 7.23
62019926 62019936 5.41
62020340 62020346 5.27
62020542 62020578 5.50
62020636 62020824 6.31
62023740 62023778 7.11
62025139 62025143 5.70
62027953 62027964 5.15
62028812 62028861 8.57
62029147 62029166 5.34
62030431 62030457 5.79
62031659 62031669 9.23
62032316 62032352 8.40
62032392 62032460 11.10
62033594 62033597 5.96
62035116 62035127 5.14
62037588 62037602 5.46
62037675 62037678 5.91
62037771 62037809 8.94
62038166 62038181 5.25
62040683 62040694 5.19
62041600 62041666 5.80
62041985 62042038 8.57
62042986 62042996 8.23
62043269 62043307 5.02
62043807 62043817 5.37
62045659 62045666 5.01
62045777 62045829 6.97
62047644 62047689 5.47
62049041 62049070 6.04
62050085 62050139 5.52
62050500 62050646 7.76
62051358 62051363 6.44
62052177 62052206 6.05
62052927 62052942 6.25
62055354 62055371 6.68
62058650 62058692 5.11
62058724 62058766 7.06
62059579 62059724 5.98
62060219 62060222 5.91
62060530 62060601 5.55
62060780 62060800 5.08
62062210 62062232 5.64
62063964 62063969 5.48
62065739 62065763 6.21
62067083 62067092 6.54
62068930 62068939 7.53
62069778 62069810 11.26
62069924 62070006 7.13
62071030 62071052 5.60
62071775 62071788 5.63
62074130 62074143 6.67
62075090 62075119 7.04
62075369 62075370 5.39
62077155 62077173 5.51
62077511 62077521 6.31
62079259 62079260 5.39
62081288 62081294 7.23
62082923 62083079 13.34
62084452 62084466 8.32
62086577 62086772 5.75
62088400 62088409 5.57
62089857 62089879 5.64
62090636 62090645 6.54
62091086 62091105 5.38
62095157 62095205 6.82
62096530 62096549 5.29
62098625 62098637 7.79
62099329 62099349 5.13
62102546 62102562 5.02
62104541 62104603 5.58
62105795 62105830 7.81
62106704 62106716 5.85
62110704 62110737 5.14
62112020 62112122 7.69
62115045 62115061 5.08
62115288 62115310 5.73
62115905 62115965 5.05
62119109 62119111 5.17
62119229 62119259 5.84
62121113 62121172 5.27
62121799 62121822 5.39
62122015 62122052 8.28
62122519 62122557 6.07
62127518 62127663 10.84
62128362 62128379 5.76
62128410 62128472 7.57
62130728 62130747 5.24
62131122 62131185 5.46
62132092 62132111 6.25
62133237 62133239 5.17
62134315 62134322 5.11
62135774 62135805 6.58
62136376 62136377 5.39
62136589 62136593 6.70
62137725 62137733 6.79
62138511 62138553 5.16
62140251 62140262 5.14
62141208 62141273 5.93
62141472 62141511 5.90
62142411 62142413 6.13
62142987 62142992 5.48
62145870 62145953 7.01
62146687 62146717 6.83
62147304 62147347 5.90
62149825 62149881 7.05
62150308 62150372 5.14
62150849 62150900 36.20
62151563 62151575 5.90
62152914 62152971 5.70
62154756 62154780 7.17
62154904 62154907 6.87
62155332 62155388 9.97
62157752 62157790 5.07
62160059 62160073 5.46
62160910 62160937 6.47
62161038 62161063 7.01
62161156 62161313 11.17
62163621 62163627 7.23
62163995 62163996 5.39
62164794 62164830 10.36
62169877 62169916 6.91
62170355 62170366 5.11
62172730 62172775 5.52
62173068 62173150 5.08
62174184 62174194 8.27
62175863 62175892 6.09
62176147 62176197 9.20
62176456 62176463 5.01
62177284 62177335 6.08
62177360 62177425 6.98
62178364 62178370 6.22
62180110 62180168 6.57
62180770 62180784 5.42
62181303 62181321 5.59
62181436 62181477 6.37
62182799 62182818 8.29
62183577 62183649 7.34
62183812 62183838 5.69
62184135 62184159 7.12
62184290 62184316 5.65
62184468 62184479 5.15
62185770 62185985 7.16
62188267 62188292 5.00
62190158 62190166 5.79
62190803 62190811 5.79
62191204 62191224 5.08
62191603 62191655 5.82
62195045 62195047 6.18
62195771 62195805 7.84
62197693 62197727 5.83
62200937 62201004 6.60
62201066 62201119 6.61
62201612 62201626 5.45
62202595 62202628 9.06
62203130 62203134 5.70
62205094 62205117 5.34
62205477 62205555 5.04
62206161 62206187 8.66
62206302 62206318 5.94
62209593 62209633 6.50
62209991 62209992 5.39
62211392 62211481 6.53
62212934 62212963 5.08
62213836 62213841 5.48
62214182 62214186 5.70
62216532 62216573 11.23
62218125 62218202 6.16
62218287 62218354 8.54
62220541 62220577 8.45
62223378 62223407 6.99
62224380 62224455 7.63
62224564 62224609 5.47
62226853 62226886 5.22
62227475 62227516 5.37
62228697 62228759 5.58
62229043 62229059 9.85
62232506 62232528 5.60
62234247 62234261 5.42
62234522 62234532 6.36
62234876 62234908 6.40
62237245 62237271 5.69
62239844 62239876 6.36
62240916 62240944 5.26
62241428 62241567 8.26
62242013 62242029 5.94
62242728 62242887 9.02
62242996 62243012 6.94
62244510 62244527 7.73
62244624 62244659 5.76
62246172 62246204 8.32
62246733 62246739 7.23
62246873 62246916 7.94
62247216 62247242 5.65
62252934 62252938 5.70
62254179 62254195 5.13
62254698 62254761 7.37
62254837 62254870 5.14
62255757 62255785 5.31
62257000 62257053 8.57
62258172 62258176 5.70
62258413 62258427 5.46
62259270 62259286 5.99
62260108 62260118 7.27
62260267 62260269 7.13
62260347 62260354 7.92
62268962 62268993 6.61
62269802 62269832 6.88
62272302 62272390 7.66
62275644 62275671 5.53
62276270 62276317 7.04
62278646 62278672 5.73
62278818 62278845 5.51
62279794 62279832 8.93
62280082 62280089 5.05
62280245 62280294 5.55
62280951 62281060 6.13
62282203 62282210 5.05
62282708 62282776 8.32
62282979 62282997 6.55
62283914 62283920 6.22
62285156 62285227 6.68
62285477 62285488 6.11
62286817 62286853 5.50
62287544 62287547 5.91
62289257 62289281 5.22
62289385 62289414 5.10
62290168 62290169 5.39
62290702 62290711 5.59
62291409 62291441 5.44
62293957 62293986 11.96
62295420 62295431 5.14
62295995 62296004 5.57
62296465 62296472 6.01
62300285 62300287 5.17
62300758 62300780 5.60
62301569 62301589 6.03
62301721 62301740 6.34
62301912 62301941 5.05
62302004 62302025 6.72
62302217 62302262 8.37
62303936 62303948 8.80
62304226 62304240 5.50
62306031 62306098 7.41
62308525 62308568 5.90
62310311 62310338 8.43
62311381 62311389 5.79
62312302 62312332 6.84
62313660 62313705 5.47
62313913 62313955 7.07
62316390 62316413 5.47
62317069 62317108 10.67
62317300 62317301 5.39
62317968 62317999 6.71
62320641 62320654 5.67
62320725 62320736 6.10
62321621 62321626 5.45
62324246 62324278 5.39
62324356 62324418 7.57
62324545 62324584 5.88
62326522 62326599 8.21
62327888 62327921 7.23
62328912 62329011 6.34
62335465 62335533 10.16
62336398 62336434 5.50
62336463 62336476 5.67
62336699 62336758 10.19
62336853 62336864 6.15
62337678 62337688 5.37
62338225 62338289 5.19
62338427 62338428 5.39
62340166 62340204 5.05
62340301 62340312 5.11
62340521 62340557 7.36
62343811 62343826 7.15
62344020 62344075 6.18
62344293 62344369 7.48
62344571 62344576 6.49
62347391 62347420 6.04
62347964 62347970 5.27
62349421 62349456 8.62
62349571 62349607 5.50
62350791 62350831 8.59
62352118 62352151 5.19
62352600 62352687 9.87
62352894 62352919 5.05
62353370 62353411 5.28
62353737 62353748 5.15
62353936 62353954 7.54
62354927 62354933 5.27
62355046 62355077 5.62
62355652 62355664 5.88
62356334 62356340 5.33
62356422 62356434 5.88
62359513 62359514 5.39
62360928 62360930 5.17
62362424 62362535 13.44
62363053 62363120 5.50
62363415 62363462 5.04
62365109 62365127 5.60
62365625 62365654 6.00
62366013 62366044 5.62
62366164 62366189 5.00
62368962 62369023 6.70
62369475 62369503 5.26
62369648 62369712 5.19
62370274 62370291 6.76
62370545 62370569 6.17
62370942 62370943 5.39
62371376 62371391 7.16
62371468 62371570 9.46
62372182 62372188 5.27
62374027 62374045 8.46
62374702 62374752 9.17
62375722 62375723 5.39
62375997 62376011 6.46
62377598 62377605 6.01
62378218 62378227 7.49
62378394 62378449 13.04
62378857 62378865 5.79
62379099 62379144 7.38
62381202 62381213 10.97
62381759 62381779 5.13
62382128 62382137 5.57
62384077 62384095 5.56
62384255 62384263 5.84
62384989 62385014 5.91
62385108 62385162 8.44
62385932 62385974 7.12
62387891 62388020 6.46
62388633 62388693 7.92
62389068 62389133 10.80
62389193 62389218 5.96
62389592 62389622 6.84
62391293 62391295 5.17
62391741 62391760 6.25
62391878 62391894 6.04
62393714 62393721 5.05
62394308 62394350 5.21
62399228 62399253 5.00
62399683 62399711 12.13
62399784 62399817 7.15
62402311 62402332 5.85
62403223 62403225 5.17
62404131 62404150 6.30
62405358 62405376 9.46
62407487 62407503 5.03
62407668 62407687 5.29
62408335 62408375 10.41
62410781 62410830 5.46
62410876 62410920 5.68
62412695 62412715 5.13
62413386 62413441 7.18
62413538 62413561 5.42
62414266 62414273 5.05
62415933 62415958 6.95
62417022 62417042 5.17
62418110 62418151 5.37
62418420 62418437 6.78
62421394 62421404 5.37
62422167 62422226 5.46
62422789 62422791 5.17
62423608 62423648 6.55
62424353 62424383 7.70
62424866 62424877 5.14
62426183 62426190 7.06
62426274 62426336 8.59
62426494 62426504 5.27
